24,23,21,21,23,22,20,20,22,23
26,26,24,22,22,22,20,19,19,20
27,26,24,23,23,23,22,21,21,21
24,24,21,21,22,23,21,21,22,23
23,25,22,21,20,22,22,20,18,18
24,27,27,26,23,22,23,21,19,18
20,24,25,27,27,24,26,25,24,22
21,20,20,21,24,24,26,26,26,24
25,23,20,19,20,23,24,24,25,24
24,25,24,23,21,21,23,24,25,23
